x,y,bend_magnitude,normalized_intensity
6,2,0.000181730314,0.113608972
7,2,0.000228367671,0.142764383
8,2,0.000277224118,0.173307063
9,2,0.000327082033,0.204475811
10,2,0.00037883038,0.236826366
11,2,0.000431348531,0.269658165
12,2,0.000484429689,0.302841928
13,2,0.000538899319,0.336893697
14,2,0.000593088515,0.370770152
15,2,0.000647249015,0.404628668
16,2,0.000702167034,0.438960748
17,2,0.000756249507,0.472770485
18,2,0.000809311797,0.505942453
19,2,0.000861739112,0.538717465
20,2,0.000913614262,0.571147291
21,2,0.000963798328,0.602519933
22,2,0.00101209653,0.632713626
23,2,0.00105830673,0.661602001
24,2,0.00110250609,0.689233295
25,2,0.00114504952,0.715829379
26,2,0.00118492142,0.740755355
27,2,0.00122199023,0.763928976
28,2,0.00125615632,0.785287961
29,2,0.00128733466,0.804779145
30,2,0.00131548183,0.822375389
31,2,0.00134058793,0.838070504
32,2,0.00136265693,0.851866968
33,2,0.00138186235,0.863873265
34,2,0.00139838051,0.874199621
35,2,0.00141197692,0.882699436
36,2,0.00142271908,0.889414914
37,2,0.00143069692,0.894402272
38,2,0.00143597212,0.897700069
39,2,0.00143859345,0.899338797
40,2,0.00143859348,0.899338815
41,2,0.00143597212,0.897700069
42,2,0.00143069692,0.894402272
43,2,0.00142271908,0.889414914
44,2,0.00141197687,0.882699404
45,2,0.00139838052,0.874199625
46,2,0.00138186235,0.863873265
47,2,0.00136265693,0.851866968
48,2,0.00134058793,0.838070504
49,2,0.00131548179,0.822375365
50,2,0.00128733467,0.804779151
51,2,0.00125615632,0.785287961
52,2,0.00122199023,0.763928976
53,2,0.00118492142,0.740755355
54,2,0.00114504977,0.715829536
55,2,0.00110250602,0.689233248
56,2,0.00105830673,0.661602001
57,2,0.00101209653,0.632713626
58,2,0.000963798328,0.602519933
59,2,0.000913614468,0.57114742
60,2,0.000861738855,0.538717305
61,2,0.000809311797,0.505942453
62,2,0.000756249507,0.472770485
63,2,0.000702167034,0.438960748
64,2,0.000647249178,0.40462877
65,2,0.000593088256,0.37076999
66,2,0.000538899319,0.336893697
67,2,0.000484429689,0.302841928
68,2,0.000431348531,0.269658165
69,2,0.000378831176,0.236826864
70,2,0.000327081911,0.204475735
71,2,0.000277224118,0.173307063
72,2,0.000228367671,0.142764383
73,2,0.000181730314,0.113608972
74,2,0.000137208792,0.0857762767
75,2,9.50091933E-05,0.059395136
76,2,5.59860428E-05,0.0349997565
77,2,2.10164557E-05,0.013138468
78,2,2.90113263E-07,0.000181364731
79,2,0,0
0,3,0,0
1,3,7.98915812E-06,0.00499443388
2,3,3.816378E-05,0.0238581428
3,3,7.6059704E-05,0.0475488351
4,3,0.000117331089,0.0733497019
5,3,0.000161319667,0.100849226
6,3,0.000208351861,0.13025147
7,3,0.000256878005,0.16058766
8,3,0.000307555913,0.192269028
9,3,0.000359399813,0.224679318
10,3,0.000413020779,0.258200544
11,3,0.000466799673,0.291820498
12,3,0.000522572901,0.326687213
13,3,0.000578327351,0.361542189
14,3,0.000633785864,0.396212159
15,3,0.00069059813,0.431728431
16,3,0.000746740355,0.466825825
17,3,0.000802002521,0.501373048
18,3,0.000856611069,0.535511662
19,3,0.000910992684,0.569508408
20,3,0.000963798217,0.602519864
21,3,0.00101480184,0.634404851
22,3,0.00106378097,0.665024227
23,3,0.00111099249,0.694538581
24,3,0.00115642607,0.722941449
25,3,0.00119917929,0.749668683
26,3,0.00123908926,0.77461846
27,3,0.00127602053,0.797706098
28,3,0.00130987423,0.818869789
29,3,0.00134058757,0.838070279
30,3,0.00136813119,0.85528921
31,3,0.00139289834,0.870772433
32,3,0.00141467043,0.884383288
33,3,0.00143333961,0.896054349
34,3,0.00144900177,0.905845574
35,3,0.00146178849,0.913839208
36,3,0.00147182172,0.9201115
37,3,0.00147922191,0.924737736
38,3,0.00148409213,0.927782362
39,3,0.00148650762,0.929292414
40,3,0.00148650759,0.929292395
41,3,0.00148409213,0.927782362
42,3,0.00147922191,0.924737736
43,3,0.00147182172,0.9201115
44,3,0.00146178855,0.913839248
45,3,0.00144900174,0.905845555
46,3,0.00143333961,0.896054349
47,3,0.00141467043,0.884383288
48,3,0.00139289834,0.870772433
49,3,0.0013681312,0.855289221
50,3,0.0013405875,0.838070236
51,3,0.00130987423,0.818869789
52,3,0.00127602053,0.797706098
53,3,0.00123908926,0.77461846
54,3,0.00119917928,0.749668681
55,3,0.00115642607,0.722941445
56,3,0.00111099249,0.694538581
57,3,0.00106378097,0.665024227
58,3,0.00101480184,0.634404851
59,3,0.000963798357,0.602519951
60,3,0.000910992493,0.569508289
61,3,0.000856611069,0.535511662
62,3,0.000802002521,0.501373048
63,3,0.000746740355,0.466825825
64,3,0.000690598129,0.43172843
65,3,0.000633785864,0.396212159
66,3,0.000578327351,0.361542189
67,3,0.000522572901,0.326687213
68,3,0.000466799673,0.291820498
69,3,0.00041302699,0.258204427
70,3,0.000359399831,0.22467933
71,3,0.000307555913,0.192269028
72,3,0.000256878005,0.16058766
73,3,0.000208351861,0.13025147
74,3,0.000161319691,0.10084924
75,3,0.000117331092,0.0733497036
76,3,7.6059704E-05,0.0475488351
77,3,3.816378E-05,0.0238581428
78,3,7.98915812E-06,0.00499443388
79,3,0,0
0,4,0,0
1,4,2.02483967E-05,0.0126583148
